Name,City,State,Longitude,Latitude
VIRGINIA DEPARTMENT OF MOTOR VEHICLES,RICHMOND,VA,-77.4633922,37.5600687
NEBRASKA STATE OFFICE BUILDING,LINCOLN,NE,-96.7002345,40.8107455
INFORMATION SERVICES BUILDING,BATON ROUGE,LA,-91.1875657,30.4628358
CLEMSON APPLIED TECHNOLOGY BUILDING,PENDLETON,SC,-82.7706592,34.6394144
PARK TERRACE,BOISE,ID,-116.223574,43.616214
HARRIMAN STATE OFFICE CAMPUS - BUILDING 2,ALBANY,NY,-73.8052795,42.6775498
HARRIMAN STATE OFFICE CAMPUS - BUILDING 8,ALBANY,NY,-73.8098439,42.6787051
HARRIMAN STATE OFFICE CAMPUS - BUILDING 9,ALBANY,NY,-73.8115953,42.6786764
HARRIMAN STATE OFFICE CAMPUS - BUILDING 18,ALBANY,NY,-73.8101288,42.6738285
HERSCHLER BUILDING,CHEYENNE,WY,-104.8207515,41.1410002
CHEYENNE BUSINESS CENTER,CHEYENNE,WY,-104.803123,41.147037
WYOMING GAME AND FISH DEPARTMENT HEADQUARTERS,CHEYENNE,WY,-104.8422644,41.168765
LINCOLN AIRPORT - AMAN BUILDING,LINCOLN,NE,-96.7472343,40.8474741
EXECUTIVE BUILDING,LINCOLN,NE,-96.701559,40.808648
HARRIMAN STATE OFFICE CAMPUS - BUILDING 3,ALBANY,NY,-73.8089668,42.6767409
HARRIMAN STATE OFFICE CAMPUS - BUILDING 7A,ALBANY,NY,-73.8076318,42.6795084
HARRIMAN STATE OFFICE CAMPUS - BUILDING 22,ALBANY,NY,-73.8186756,42.6834048
HARRIMAN STATE OFFICE CAMPUS - BUILDING 12,ALBANY,NY,-73.8117077,42.6811557
HARRIMAN STATE OFFICE CAMPUS - BUILDING 7,ALBANY,NY,-73.8079356,42.6800313
HARRIMAN STATE OFFICE CAMPUS - BUILDING 30,ALBANY,NY,-73.8172861,42.6829725
EDUCATION BUILDING,ALBANY,NY,-73.7575173,42.6539911
THE GOVERNOR NELSON A ROCKEFELLER EMPIRE STATE PLAZA SWAN STREET BUILDING,ALBANY,NY,-73.7612246,42.6517965
OKLAHOMA DEPARTMENT OF WILDLIFE CONSERVATION BUILDING,OKLAHOMA CITY,OK,-97.5043357,35.4877379
MISSOURI DEPARTMENT OF HIGHER EDUCATION,JEFFERSON CITY,MO,-92.2491652,38.5890601
NEW HAMPSHIRE DEPARTMENT OF REVENUE ADMINISTRATION BUILDING,CONCORD,NH,-71.4888655,43.2071456
DEPARTMENT OF NATURAL RESOURCES,SAINT PAUL,MN,-93.0839881,44.9561432
LINCOLN REGIONAL CENTER,LINCOLN,NE,-96.732101,40.782221
COMMERCE COURT BUILDING,LINCOLN,NE,-96.7033236,40.8138898
NEBRASKA DOT BUSINESS CENTER,LINCOLN,NE,-96.6993784,40.7722916
ENERGY SQUARE,LINCOLN,NE,-96.7047817,40.8134045
HARRIMAN STATE OFFICE CAMPUS - BUILDING 24,ALBANY,NY,-73.8163812,42.6843087
HARRIMAN STATE OFFICE CAMPUS - BUILDING 8A,ALBANY,NY,-73.8088961,42.6782271
HARRIMAN STATE OFFICE CAMPUS - BUILDING 4,ALBANY,NY,-73.807987,42.6778563
GOVERNORS OFFICE OF EMERGENCY SERVICES-DOD,MATHER,CA,-121.3054073,38.5702401
CAPITOL COMPLEX,FRANKFORT,KY,-84.815691,38.184138
HUDSON HOLLOW OFFICE PARK,FRANKFORT,KY,-84.8927863,38.1782424
NATIONAL GUARD ASSOCIATION OF KENTUCKY BUILDING,FRANKFORT,KY,-84.8972306,38.178743
DEPARTMENT OF LABOR AND INDUSTRY,SAINT PAUL,MN,-93.085076,44.954208
STATE VETERANS SERVICE BUILDING,SAINT PAUL,MN,-93.1022573,44.951394
DEPARTMENT OF SOCIAL SERVICES BUILDING,JEFFERSON CITY,MO,-92.2510589,38.5816629
JAYHAWK WALK BUILDING,TOPEKA,KS,-95.6753103,39.0501164
CRAFT STATE OFFICE BUILDING,NORTH PLATTE,NE,-100.7559292,41.1319782
LANDERS STATE OFFICE BUILDING,SPRINGFIELD,MO,-93.2925924,37.2094378
SOUTH PARK CENTER,CHARLESTON,SC,-80.0305268,32.7954235
TARRANT COUNTY JUSTICE CENTER,FORT WORTH,TX,-97.3356554,32.7561923
SUPREME COURT BUILDING,DOVER,DE,-75.5227356,39.1563001
FIRST CIRCUIT COURT OF APPEALS,BATON ROUGE,LA,-91.1870522,30.460997
JAMES C KIRKPATRICK STATE INFORMATION CENTER,JEFFERSON CITY,MO,-92.1780906,38.5835896
SHREVEPORT STATE OFFICE BUILDING,SHREVEPORT,LA,-93.7519027,32.4973189
1400 OFFICE BUILDING,PHOENIX,AZ,-112.0908431,33.4485244
DWIGHT DAVID EISENHOWER STATE OFFICE BUILDING,TOPEKA,KS,-95.6779876,39.0510527
KANSAS STATE DEFENSE BUILDING,TOPEKA,KS,-95.6854565,39.0199261
POLLY ROSENBAUM BUILDING,PHOENIX,AZ,-112.0918381,33.4485384
ARIZONA DEPARTMENT OF HEALTH SERVICES BUILDING,PHOENIX,AZ,-112.0990686,33.4499998
1110 OFFICE BUILDING,PHOENIX,AZ,-112.0865652,33.4487125
OLD NATIONAL,INDIANAPOLIS,IN,-86.1600704,39.7697667
TEXAS COMMISSION ON ENVIRONMENTAL QUALITY,AUSTIN,TX,-97.6751813,30.3944221
TEXAS COMMISSION ON ENVIRONMENTAL QUALITY PARK 35 - BUILDING B,AUSTIN,TX,-97.6731211,30.3947533
TEXAS COMMISSION ON ENVIRONMENTAL QUALITY PARK 35 - BUILDING C,AUSTIN,TX,-97.6725909,30.3938634
TEXAS COMMISSION ON ENVIRONMENTAL QUALITY PARK 35 - BUILDING D,AUSTIN,TX,-97.6727066,30.3927787
SCRANTON STATE OFFICE BUILDING,SCRANTON,PA,-75.6695551,41.4092516
PRINCE HALL FAMILY SUPPORT CENTER,SAINT LOUIS,MO,-90.2311545,38.6785994
WAINWRIGHT STATE OFFICE BUILDING,SAINT LOUIS,MO,-90.1921758,38.6272296
DOCKING STATE OFFICE BUILDING,TOPEKA,KS,-95.6804931,39.0479934
CUMBERLAND COUNTY COURTHOUSE,PORTLAND,ME,-70.2539046,43.6593236
JAYHAWK TOWER,TOPEKA,KS,-95.6751923,39.0503352
ZIGGAURT BUILDING,WEST SACRAMENTO,CA,-121.5096999,38.5829357
RENAISSANCE BUILDING,SACRAMENTO,CA,-121.4957001,38.580084
CAPITOL PLACE,SACRAMENTO,CA,-121.4948721,38.5785236
TEXAS COMMISSION ON ENVIRONMENTAL QUALITY PARK 35 - BUILDING E,AUSTIN,TX,-97.6728327,30.3923397
TYLER STATE OFFICE BUILDING,TYLER,TX,-95.33092,32.382901
LAZARUS BUILDING,COLUMBUS,OH,-83.000512,39.9590056
PRICE DANIEL SENIOR BUILDING,AUSTIN,TX,-97.7421128,30.2760678
WAYNE A CAWLEY JUNIOR BUILDING,ANNAPOLIS,MD,-76.5633114,38.9821977
STATE CAPITOL COMPLEX BUILDING 3,CHARLESTON,WV,-81.6119197,38.3381471
STATE CAPITOL COMPLEX BUILDING 6,CHARLESTON,WV,-81.6101123,38.337627
STATE CAPITOL COMPLEX BUILDING 5,CHARLESTON,WV,-81.6105306,38.3382643
COURT OF APPEALS,LAKE CHARLES,LA,-93.164037,30.224754
KANSAS JUDICIAL CENTER,TOPEKA,KS,-95.6793509,39.045652
KENTUCKY TRANSPORTATION CABINET,FRANKFORT,KY,-84.8737391,38.2019738
FOUNTAIN PLAZA,FRANKFORT,KY,-84.8775752,38.2025205
MERIDIAN BUILDING,SACRAMENTO,CA,-121.48817,38.576948
THE 22,SACRAMENTO,CA,-121.4835328,38.5595502
UNIVERSITY PARK BUILDING,SACRAMENTO,CA,-121.4073485,38.5648876
CAPITOL SQUARE,SACRAMENTO,CA,-121.5026203,38.5772973
READINESS CENTER,WEST COLUMBIA,SC,-81.101982,33.9133325
WACO STATE BUILDING,WACO,TX,-97.1349418,31.5544873
OKLAHOMA CORRECTIONS DEPARTMENT,OKLAHOMA CITY,OK,-97.47525,35.5031
OLIVER HODGE MEMORIAL EDUCATION BUILDING,OKLAHOMA CITY,OK,-97.5026353,35.4957477
BRANDYWINE III,LAFAYETTE,LA,-92.0202137,30.1793758
1001 WOODWARD,DETROIT,MI,-83.043434,42.329764
NEW CENTER BUILDING,DETROIT,MI,-83.0771462,42.3710298
VAN WAGONER BUILDING,LANSING,MI,-84.5581014,42.7344648
WYOMING DEPARTMENT OF AGRICULTURE,CHEYENNE,WY,-104.819992,41.138373
WYOMING MILITARY DEPARTMENT HEADQUARTERS,CHEYENNE,WY,-104.8415634,41.1700748
CADILLAC PLACE BUILDING,DETROIT,MI,-83.0753357,42.3688072
STEVEN T MASON BUILDING,LANSING,MI,-84.559528,42.733248
FIRST DISTRICT COURT OF APPEALS,TALLAHASSEE,FL,-84.284915,30.4391806
AMTRAK SOUTH STATION,BOSTON,MA,-71.0554065,42.3520024
JOHN ADAMS COURTHOUSE,BOSTON,MA,-71.06132,42.359455
UNITED WAY BUILDING,BOSTON,MA,-71.048624,42.352577
FRANKLIN BUSINESS CENTER,SACRAMENTO,CA,-121.4616984,38.4997371
LIBRARY AND COURTS BUILDING,SACRAMENTO,CA,-121.4963596,38.5759211
SECRETARY OF STATE BUILDING,SACRAMENTO,CA,-121.4950642,38.5740551
OLD POST OFFICE,SAINT LOUIS,MO,-90.1928538,38.6290275
OLD COMMERCE BUILDING,HELENA,MT,-112.042675,46.584121
SKYRISE BUSINESS CENTER,KALAMAZOO,MI,-85.582621,42.2870843
DOCTOR HAYES BUILDING,PIERRE,SD,-100.3446305,44.366775
CAUSEWAY COMMUNITY BASED OUTPATIENT CLINICS,BOSTON,MA,-71.0588872,42.3663314
CHARLES F HURLEY BUILDING,BOSTON,MA,-71.0634954,42.3617894
LOUISIANA DEPARTMENT OF CORRECTIONS HEADQUARTERS,BATON ROUGE,LA,-91.186161,30.440389
ATLANTIC COUNTY CIVIL COURT BUILDING,ATLANTIC CITY,NJ,-74.4264542,39.3637998
HAMILTON TECHNOLOGY CENTER,HAMILTON,NJ,-74.642614,40.201458
DELAWARE NATIONAL GUARD,WILMINGTON,DE,-75.6684837,39.7335222
TRINITY WASHINGTON BUILDING,ATLANTA,GA,-84.3899789,33.7473502
STATE OFFICE BUILDING,ESCANABA,MI,-87.0514449,45.7454304
SOLEM PUBLIC SAFETY CENTER,PIERRE,SD,-100.3081472,44.357862
COURT PLAZA NORTH,HACKENSACK,NJ,-74.0459701,40.8789009
HEALTH AND AGRICULTURE BUILDING,TRENTON,NJ,-74.7655987,40.2155232
MORRIS COUNTY COURTHOUSE,MORRISTOWN,NJ,-74.4839415,40.7976992
OHIO DEPARTMENT OF TRANSPORTATION,COLUMBUS,OH,-83.0545764,39.9590371
MICHIGAN LIBRARY AND HISTORICAL CENTER,LANSING,MI,-84.5631914,42.7321495
FOSS BUILDING,PIERRE,SD,-100.3455425,44.3652163
STATE OFFICE BUILDING,TRAVERSE CITY,MI,-85.6393342,44.7570483
GEORGE W ROMNEY BUILDING,LANSING,MI,-84.5535078,42.7332708
STATE OF OHIO BOARD OF EDUCATION,COLUMBUS,OH,-83.0027069,39.9615611
BURNS DATA WAREHOUSE,BURNS,OR,-119.070201,43.5858356
STIFF-JARMAN HOUSE,SALEM,OR,-123.0280328,44.9459143
EMERGENCY COORDINATION CENTER,SALEM,OR,-122.9966311,44.9287967
THE GOVERNOR NELSON A ROCKEFELLER EMPIRE STATE PLAZA - LEGISLATIVE OFFICE BUILDING,ALBANY,NY,-73.7594421,42.6525453
THE GOVERNOR NELSON A ROCKEFELLER EMPIRE STATE PLAZA - JUSTICE BUILDING,ALBANY,NY,-73.7575754,42.6514784
THE GOVERNOR NELSON A ROCKEFELLER EMPIRE STATE PLAZA AGENCY BUILDING 1,ALBANY,NY,-73.7620459,42.6497557
BOJI TOWER,LANSING,MI,-84.5535595,42.7328085
STATE OF MICHIGAN BUILDING,FARMINGTON,MI,-83.396864,42.46777
HILL FARMS D E L STATE OFFICE BUILDINGS,MADISON,WI,-89.457936,43.076064
FARNUM BUILDING,LANSING,MI,-84.5535416,42.7323138
STATE HOUSE ANNEX,TRENTON,NJ,-74.7709514,40.2205493
LABOR AND WORKFORCE DEVELOPMENT BUILDING,TRENTON,NJ,-74.7665847,40.2163527
JUDGE ROBERT L CARTER BUILDING,TRENTON,NJ,-74.7638237,40.2058659
REAL ESTATE BUILDING,SALEM,OR,-123.0257867,44.9407192
MCLAY COMMERCE ONE,TALLAHASSEE,FL,-84.2527599,30.5113973
AMERICAN LEGION BUILDING,NASHVILLE,TN,-86.7845389,36.1623432
TENNESSEE DEPARTMENT OF SAFETY,NASHVILLE,TN,-86.740323,36.13513
THE GOVERNOR NELSON A ROCKEFELLER EMPIRE STATE PLAZA AGENCY BUILDING 2,ALBANY,NY,-73.7614158,42.6504159
THE GOVERNOR NELSON A ROCKEFELLER EMPIRE STATE PLAZA AGENCY BUILDING 3,ALBANY,NY,-73.7607821,42.6511844
THE GOVERNOR NELSON A ROCKEFELLER EMPIRE STATE PLAZA AGENCY BUILDING 4,ALBANY,NY,-73.7600119,42.6517854
MONTANA DEPARTMENT OF CORRECTIONS BUILDING,HELENA,MT,-112.0137197,46.5894901
VIRGINIA INFORMATION TECHNOLOGIES AGENCY,CHESTER,VA,-77.331523,37.360689
NEW MEXICO BORDER AUTHORITY - SANTA TERESA,SANTA TERESA,NM,-106.6828117,31.7875511
802 SPIRITS,MONTPELIER,VT,-72.5924628,44.2562149
GENERAL SERVICES ANNEX,SALEM,OR,-123.0266754,44.9360008
STATE DATA CENTER,SALEM,OR,-123.0017761,44.926414
MILL CREEK BUILDING,SALEM,OR,-123.0237581,44.9417243
PUBLIC UTILITY COMMISSION BUILDING,SALEM,OR,-123.0262377,44.9421182
NEW MEXICO CORRECTIONS DEPARTMENT,SANTA FE,NM,-106.054713,35.567944
ELIAS RAMIREZ STATE BUILDING,HOUSTON,TX,-95.317724,29.734131
COTTON BELT BUILDING,TYLER,TX,-95.3174806,32.3468949
ALABAMA STATE HOUSE,MONTGOMERY,AL,-86.2993081,32.3769707
NEW YORK STATE COMPTROLLERS HEADQUARTERS,ALBANY,NY,-73.753803,42.649993
DEPARTMENT OF CONSERVATION,ALBANY,NY,-73.7488089,42.6524421
KENNETH HALL REGIONAL OFFICE BUILDING,EAST SAINT LOUIS,IL,-90.1619164,38.6255714
AIG AMERICAN GENERAL LIFE BUILDING,SPRINGFIELD,IL,-89.6471266,39.7934788
DEERING BUILDING,AUGUSTA,ME,-69.767396,44.3028108
DEPARTMENT OF CORRECTIONS,PHOENIX,AZ,-112.0941285,33.4467089
ARIZONA DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING,PHOENIX,AZ,-112.0963997,33.4455988
VETERANS BUILDING,SALEM,OR,-123.0269222,44.944445
PRINT PLANT BUILDING,SALEM,OR,-123.0009404,44.9253174
ADOLPHSON HOUSE,SALEM,OR,-123.0268674,44.9466594
BUILDING 300,TRENTON,NJ,-74.7625485,40.2045517
ALABAMA DEPARTMENT OF TRANSPORTATION,MONTGOMERY,AL,-86.26709,32.411007
ALABAMA NATIONAL GUARD,MONTGOMERY,AL,-86.261104,32.406092
4TH DISTRICT COURT OF APPEAL,WEST PALM BEACH,FL,-80.0786221,26.7257525
LAWTON M CHILES JUNIOR COURTHOUSE,LAKELAND,FL,-81.944398,28.0545482
PARK ONE,CHICAGO,IL,-87.6405974,41.876304
THE ADMINISTRATIVE BUILDING OF THE ILLINOIS COURTS,SPRINGFIELD,IL,-89.713445,39.787521
HARRIS BUILDING,SPRINGFIELD,IL,-89.6545242,39.7864215
4TH DISTRICT APPELLATE COURT,SPRINGFIELD,IL,-89.656104,39.799989
ADES ADMINISTRATION BUILDING,PHOENIX,AZ,-112.0966152,33.4467128
ARIZONA DEPARTMENT OF EDUCATION,PHOENIX,AZ,-112.0927419,33.4467009
ATTORNEY GENERALS OFFICE BUILDING,PHOENIX,AZ,-112.0893772,33.4476151
SUPREME COURT BUILDING,PHOENIX,AZ,-112.0922495,33.4474968
PERRY HOUSE,SALEM,OR,-123.0277835,44.9466145
HUNTINGTON HOUSE,SALEM,OR,-123.027346,44.9468224
MCGILCHRIST HOUSE,SALEM,OR,-123.0267353,44.9464388
FORD HOUSE,SALEM,OR,-123.0276657,44.946872
BRESSMER BUILDING,SPRINGFIELD,IL,-89.6471268,39.8003356
FIFTH DISTRICT COURT OF APPEAL,DAYTONA BEACH,FL,-81.0177537,29.2077331
HIGHWAY BUILDING,RALEIGH,NC,-78.6377855,35.77998
ADAMS BUILDING,RALEIGH,NC,-78.6637545,35.7715911
BICENTENNIAL BUILDING,SPRINGFIELD,IL,-89.6579589,39.801496
"E J ""ZEKE"" GIORGI CENTER",ROCKFORD,IL,-89.0942979,42.2696307
DEPARTMENT OF COMMUNITY AND HOUSING DEVELOPMENT BUILDING,CROWNSVILLE,MD,-76.6080904,39.025882
ARIZONA STATE BUILDING,TUCSON,AZ,-110.9769235,32.2218235
ARIZONA DEPARTMENT OF PUBLIC SAFETY BUILDING,PHOENIX,AZ,-112.1050015,33.473887
DEPARTMENT OF AGRICULTURE,PHOENIX,AZ,-112.0955154,33.4495111
CALDWELL BUILDING,TALLAHASSEE,FL,-84.2813707,30.436189
PARAGON BUILDING,OKLAHOMA CITY,OK,-97.514895,35.5320576
HAMMONS BUILDING,SPRINGFIELD,MO,-93.2807009,37.2080231
GOLDEN RULE BUILDING,SAINT PAUL,MN,-93.0930532,44.9490872
EAST COMPLEX - LEW WALLACE BUILDING,SANTA FE,NM,-105.9372365,35.6832644
OFFICE OF THE ADJUTANT GENERAL,SACRAMENTO,CA,-121.3303663,38.5543542
DEPARTMENT OF AGRICULTURE BUILDING,RALEIGH,NC,-78.639353,35.781431
CONSTITUTION HALL,LANSING,MI,-84.5594133,42.7320553
WASHINGTON GROUP PLAZA BUILDING,BOISE,ID,-116.1890043,43.6041751
SIBLEY SQUARE AT MEARS PARK,SAINT PAUL,MN,-93.0881557,44.9483279
HAMPTON PLAZA,TOWSON,MD,-76.596559,39.4024945
KANSAS INSURANCE DEPARTMENT BUILDING,TOPEKA,KS,-95.6803503,39.049043
KANSAS LOTTERY BUILDING,TOPEKA,KS,-95.669349,39.059711
PRETRIAL SERVICES,FRANKFORT,KY,-84.818573,38.168688
HEALTH CARE POLICY AND FINANCING,DENVER,CO,-104.9832565,39.7412887
CENTRAL COMPLEX - BATAAN MEMORIAL BUILDING,SANTA FE,NM,-105.9410767,35.6836141
CAMERON BUILDING,OKLAHOMA CITY,OK,-97.534815,35.499152
CENTENNIAL BUSINESS CENTER,OKLAHOMA CITY,OK,-97.5131562,35.5091352
COLLARD BUILDING,OKLAHOMA CITY,OK,-97.5200377,35.4827902
IDAHO WATER CENTER,BOISE,ID,-116.193929,43.608979
MITCHELL BUILDING,HELENA,MT,-112.015861,46.5854218
CAPITOL PARK PLAZA,BOISE,ID,-116.1991336,43.616043
MINNESOTA STATE RETIREMENT BUILDING,SAINT PAUL,MN,-93.102041,44.9614
KANSAS STATE DIVISION OF PRINTING,TOPEKA,KS,-95.7068656,39.0691643
PENNSYLVANIA STATE OFFICE BUILDING,READING,PA,-75.9245565,40.3346148
KANSAS DEPARTMENT OF LABOR BUILDING,TOPEKA,KS,-95.6784031,39.0558681
CABINET FOR HEALTH AND FAMILY SERVICES BUILDING,FRANKFORT,KY,-84.8609836,38.1971156
LINCOLN PLAZA,OKLAHOMA CITY,OK,-97.5044893,35.5175318
AMERICAN LOCOMOTIVE COMPLEX - BUILDING 51,PROVIDENCE,RI,-71.430447,41.82893
EXECUTIVE BUILDING,SALEM,OR,-123.0346263,44.9395364
KEY BANK BUILDING,COLUMBUS,OH,-82.9983869,39.9626784
NEW YORK BUILDING,HELENA,MT,-112.040596,46.586264
COLORADO STATE PATROL HEADQUARTERS,LAKEWOOD,CO,-105.1074104,39.7269071
STASSEN BUILDING,SAINT PAUL,MN,-93.0961071,44.9539777
IDAHO STATE POLICE BUILDING,MERIDIAN,ID,-116.383882,43.599438
DEPARTMENT OF FISH AND WILDLIFE RESOURCES,FRANKFORT,KY,-84.9223272,38.1744149
KENTUCKY DEPARTMENT FOR LIBRARY ARCHIVES,FRANKFORT,KY,-84.8640585,38.1749293
APPELLATE COURT SECOND DISTRICT BUILDING,ELGIN,IL,-88.286042,42.04003
ALCOHOL BEVERAGES DIVISION,ANKENY,IA,-93.5880356,41.7095057
OREGON MILITARY DEPARTMENT BUILDING,SALEM,OR,-123.0048358,44.9221657
THE CAPITOL CENTER,COLUMBIA,SC,-81.0346505,34.0017464
GENERAL SERVICES BUILDING,SALEM,OR,-123.027063,44.936212
REMBERT C DENNIS BUILDING,COLUMBIA,SC,-81.033729,33.999011
KEENAN AND COLLIER BUILDING,COLUMBIA,SC,-81.0312696,34.0032857
OCONNER BUILDING,BALTIMORE,MD,-76.6212415,39.3019535
GARDINER ANNEX,FARMINGDALE,ME,-69.782351,44.2380048
ONE CENTER PLAZA,BALTIMORE,MD,-76.61714,39.2906918
MONTGOMERY PARK BUSINESS CENTER,BALTIMORE,MD,-76.6444073,39.2760086
ILLINOIS ENVIRONMENTAL PROTECTION AGENCY BUILDING,SPRINGFIELD,IL,-89.642237,39.817508
APPELLATE COURT THIRD DISTRICT BUILDING,OTTAWA,IL,-88.8408254,41.3502909
ILLINOIS SUPREME COURT BUILDING,SPRINGFIELD,IL,-89.6526988,39.797948
3600 FOREST DRIVE,COLUMBIA,SC,-80.988178,34.018967
JUSTICE BUILDING,SALEM,OR,-123.0273814,44.9379807
DEPARTMENT OF HEALTH AND ENVIRONMENTAL CONTROL,COLUMBIA,SC,-81.036286,34.023047
SOUTH CAROLINA OFFICE OF THE ADJUTANT GENERAL,COLUMBIA,SC,-81.0192923,33.969116
NANCY S GRASMICK STATE EDUCATION BUILDING,BALTIMORE,MD,-76.618331,39.289571
CAPITOL OFFICE BUILDING,SAINT PAUL,MN,-93.1041679,44.9571624
ENERGY TECHNOLOGY CENTER,SAINT PAUL,MN,-93.1620641,44.9711758
ROBERT C MURPHY COURTS OF APPEAL BUILDING,ANNAPOLIS,MD,-76.5014884,38.9852574
ARIZONA DEPARTMENT OF ADMINISTRATION BUILDING,PHOENIX,AZ,-112.0926833,33.4489206
ARIZONA DEPARTMENT OF JUVENILE CORRECTIONS,PHOENIX,AZ,-112.094737,33.449411
HIRAM W JOHNSON STATE OFFICE BUILDING,SAN FRANCISCO,CA,-122.4179145,37.7810192
EDGAR A BROWN BUILDING,COLUMBIA,SC,-81.031673,33.9990593
L MARION GRESSETTE SENATE OFFICE BUILDING,COLUMBIA,SC,-81.0330867,33.9993014
WEST COMPLEX - WILLIE ORTIZ BUILDING,SANTA FE,NM,-105.9840059,35.6584545
DEPARTMENT OF ENVIRONMENTAL QUALITY BUILDING,PORTLAND,OR,-122.6796151,45.51821
STATE OFFICE BUILDING,MARION,IL,-88.954464,37.728238
STATION PLAZA 3,TRENTON,NJ,-74.7548179,40.2197368
OLD TRENTON TRUST BUILDING,TRENTON,NJ,-74.7673991,40.2207803
DEPARTMENT OF ENVIRONMENTAL PROTECTION BUILDING,TRENTON,NJ,-74.7574208,40.2205608
CENTRAL SERVICES BUILDING,MADISON,WI,-89.3599167,43.0882253
CHARLES CURTIS STATE OFFICE BUILDING,TOPEKA,KS,-95.6766614,39.0454358
GENERAL EXECUTIVE FACILITY - BUILDING 1,MADISON,WI,-89.3812966,43.0761884
IBERVILLE STATE OFFICE BUILDING,BATON ROUGE,LA,-91.1879864,30.4528286
FORTY-FIVE FREMONT STREET,SAN FRANCISCO,CA,-122.39735,37.791124
SENATOR HOTEL,SACRAMENTO,CA,-121.491919,38.578014
UNITED STATES BANK BUILDING,SACRAMENTO,CA,-121.49492,38.5812063
FIVE POINTS OFFICE PLAZA,SACRAMENTO,CA,-121.4919557,38.6416073
LEWIS CASS BUILDING,LANSING,MI,-84.5575985,42.7305647
CENNERUSA BUILDING,BOISE,ID,-116.1959474,43.6167828
JEROME T HEART BUILDING,SAGINAW,MI,-83.9360022,43.4331776
FIFTH CIRCUIT COURT OF APPEALS,GRETNA,LA,-90.0673325,29.9169778
LOUISIANA WILDLIFE AND FISHERIES BUILDING,BATON ROUGE,LA,-91.1289704,30.3991612
STATE TRANSPORTATION BUILDING,BOSTON,MA,-71.066859,42.351658
JAMES H HAYES BUILDING,CONCORD,NH,-71.5128548,43.2198111
DAKOTA COLLECTIBLES BUILDING,BISMARCK,ND,-100.8170307,46.8258233
OMAHA STATE OFFICE BUILDING,OMAHA,NE,-95.9338494,41.2571088
NORTH DAKOTA DEPARTMENT OF TRUST LANDS BUILDING,BISMARCK,ND,-100.7784645,46.8238707
ROWLAND STATE GOVERNMENT CENTER,WATERBURY,CT,-73.0419706,41.555865
DAVY CROCKETT TOWER,NASHVILLE,TN,-86.7845665,36.1690963
ANDREW JOHNSON TOWER,NASHVILLE,TN,-86.7871774,36.1678415
LIFE AND CASUALTY BUILDING,NASHVILLE,TN,-86.7791942,36.163489
ANDREW JACKSON BUILDING,NASHVILLE,TN,-86.7821294,36.1653944
THE SENATE OFFICE BUILDING,TALLAHASSEE,FL,-84.2815765,30.4372962
CAPITOL AREA EAST END COMPLEX BLOCK 225,SACRAMENTO,CA,-121.4890379,38.5738662
METRO SQUARE BUILDING,SAINT PAUL,MN,-93.0920474,44.9495983
UNIVERSITY OF NORTH DAKOTA SCHOOL OF MEDICINE AND HEALTH SCIENCES - NORTHEAST CAMPUS GRAND FORKS,GRAND FORKS,ND,-97.067513,47.924403
NEBRASKA AIR NATIONAL GUARD BUILDING,LINCOLN,NE,-96.703078,40.831007
NOT AVAILABLE - DOD,SPRINGFIELD,IL,-89.669799,39.81725
MOLBERG CENTER,BOTTINEAU,ND,-100.4423293,48.8318938
DEPARTMENT OF CORRECTIONS BUILDING,SALEM,OR,-123.0068141,44.9407991
VETERANS MEMORIAL BUILDING,OKLAHOMA CITY,OK,-97.5075403,35.4924259
DEPARTMENT OF TRANSPORTATION BUILDING,OKLAHOMA CITY,OK,-97.5074243,35.4902475
STATE HEALTH DEPARTMENT HEADQUARTERS,OKLAHOMA CITY,OK,-97.494156,35.477717
BROADWAY STATE OFFICE BUILDING,JEFFERSON CITY,MO,-92.1750043,38.5782832
DEPARTMENT OF MENTAL HEALTH BUILDING,JEFFERSON CITY,MO,-92.1529633,38.5544972
JEFFERSON STATE OFFICE BUILDING,JEFFERSON CITY,MO,-92.1712837,38.5777549
SUPREME COURT BUILDING,JEFFERSON CITY,MO,-92.174443,38.5778847
THE TERMINAL BUILDING,LINCOLN,NE,-96.7072,40.8132964
GARLINGTON JEROME SUTTON BUILDING,SAN ANTONIO,TX,-98.4764674,29.42294
GARLINGTON JEROME SUTTON BUILDING - WEST,SAN ANTONIO,TX,-98.4768893,29.4227103
DEPARTMENT OF HEALTH,COLUMBUS,OH,-83.0012507,39.9673102
BUILDING 5-DOD,COLCHESTER,VT,-73.162289,44.501706
PERIMETER CENTER,RICHMOND,VA,-77.5803719,37.6399995
NEW JERSEY DEPARTMENT OF CORRECTIONS,TRENTON,NJ,-74.792099,40.242861
SHAW CENTER FOR THE ARTS,BATON ROUGE,LA,-91.188924,30.4477401
GAA PLAZA,CONCORD,NH,-71.4992401,43.1886922
STATE HOUSE ANNEX,CONCORD,NH,-71.5379072,43.2063421
SPRINGFIELD DOLIR BUILDING,SPRINGFIELD,MO,-93.2880271,37.2071875
MISSOURI DEPARTMENT OF LABOR AND INDUSTRIAL RELATIONS BUILDING,JEFFERSON CITY,MO,-92.2430774,38.5913848
SOUTH COMPLEX - WENDELL CHINO BUILDING,SANTA FE,NM,-105.9576783,35.6691366
