Name,City,State,Longitude,Latitude
RICHMOND STATE HOSPITAL,RICHMOND,IN,-84.92571375,39.83891265
ST VINCENT SALEM HOSPITAL INC,SALEM,IN,-86.10707912,38.61326883
REGENCY HOSPITAL OF NORTHWEST INDIANA,EAST CHICAGO,IN,-87.44782771,41.63444669
REGIONAL MENTAL HEALTH CENTER,MERRILLVILLE,IN,-87.36336523,41.46334709
ST CATHERINE HOSPITAL INC,EAST CHICAGO,IN,-87.44882232,41.63478933
ST MARY MEDICAL CENTER INC,HOBART,IN,-87.2607915,41.51274915
VIBRA HOSPITAL OF NORTHWESTERN INDIANA,CROWN POINT,IN,-87.32539938,41.44461985
SULLIVAN COUNTY COMMUNITY HOSPITAL,SULLIVAN,IN,-87.41261007,39.12557025
RIVER BEND HOSPITAL,WEST LAFAYETTE,IN,-86.89388199,40.4597147
SYCAMORE SPRINGS,LAFAYETTE,IN,-86.82744646,40.4066718
ST VINCENT DUNN HOSPITAL INC,BEDFORD,IN,-86.49395817,38.85287258
ST. VINCENT ANDERSON REGIONAL HOSPITAL,ANDERSON,IN,-85.68130594,40.09548494
ST VINCENT MERCY HOSPITAL,ELWOOD,IN,-85.84221576,40.27636513
SCOTT COUNTY MEMORIAL HOSPITAL AKA SCOTT MEMORIAL,SCOTTSBURG,IN,-85.78618498,38.70498984
SAINT JOSEPH REGIONAL MEDICAL CENTER,MISHAWAKA,IN,-86.17446958,41.70717738
UNITY MEDICAL AND SURGICAL HOSPITAL,MISHAWAKA,IN,-86.17800381,41.70123243
WOODLAWN HOSPITAL,ROCHESTER,IN,-86.19569205,41.06396434
RIVERVIEW HOSPITAL,NOBLESVILLE,IN,-86.02352185,40.04581762
ST VINCENT CARMEL HOSPITAL INC,CARMEL,IN,-86.14402004,39.98244635
ST VINCENT HEART CENTER OF INDIANA LLC,INDIANAPOLIS,IN,-86.15917026,39.93934737
SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH,PLYMOUTH,IN,-86.33186129,41.33350568
"ST VINCENT SETON SPECIALTY HOSPITAL, INDIANAPOLIS",INDIANAPOLIS,IN,-86.20436554,39.90181246
SCHNECK MEDICAL CENTER,SEYMOUR,IN,-85.89183393,38.95574044
SOUTHERN INDIANA REHABILITATION HOSPITAL,NEW ALBANY,IN,-85.79472171,38.33670132
SAINT ALPHONSUS REGIONAL MEDICAL CENTER,BOISE,ID,-116.2558081,43.6134328
MINIDOKA MEMORIAL HOSPITAL,RUPERT,ID,-113.6860967,42.62039729
SAINT ALPHONSUS MEDICAL CENTER - NAMPA,NAMPA,ID,-116.5714522,43.55184662
WEST VALLEY MEDICAL CENTER,CALDWELL,ID,-116.6942759,43.65432793
KOOTENAI MEDICAL CENTER,COEUR D'ALENE,ID,-116.7937027,47.69550332
NORTH CANYON MEDICAL CENTER,GOODING,ID,-114.7096575,42.92099545
ASSURANCE PSYCHIATRIC HOSPITAL,INDIANAPOLIS,IN,-86.273313,39.777528
INTERMOUNTAIN HOSPITAL,BOISE,ID,-116.2669173,43.60707274
ST. JOSEPH REGIONAL MEDICAL CENTER,LEWISTON,ID,-117.0243661,46.41643974
FRANKLIN COUNTY MEDICAL CENTER,PRESTON,ID,-111.8729768,42.09765063
LOST RIVERS MEDICAL CENTER,ARCO,ID,-113.2952329,43.63957481
SYRINGA HOSPITAL & CLINICS,GRANGEVILLE,ID,-116.1272166,45.92706836
WEISER MEMORIAL HOSPITAL,WEISER,ID,-116.9624413,44.24872401
IDAHO STATE HOSPITAL SOUTH,BLACKFOOT,ID,-112.3347144,43.18743023
PORTNEUF MEDICAL CENTER,POCATELLO,ID,-112.420762,42.87385301
GREAT FALLS CLINIC MEDICAL CENTER,GREAT FALLS,MT,-111.2913526,47.48935452
HEALTH CENTER NORTHWEST,KALISPELL,MT,-114.3232733,48.21516683
MONTANA STATE HOSPITAL,WARM SPRINGS,MT,-112.7908673,46.18081803
ACADIA MONTANA,BUTTE,MT,-112.510929,45.933282
LAKEVIEW CENTER - PSYCHIATRIC HOSPITAL,PENSACOLA,FL,-87.23315589,30.4323569
NEMOURS CHILDREN'S HOSPITAL,ORLANDO,FL,-81.27363896,28.37679959
HEALTHSOUTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,ALTAMONTE SPRINGS,FL,-81.41305908,28.64633056
BETHESDA HOSPITAL WEST,BOYNTON BEACH,FL,-80.19976772,26.52972805
BRANDON REGIONAL HOSPITAL,BRANDON,FL,-82.2878102,27.93299888
BAYFRONT HEALTH BROOKSVILLE,BROOKSVILLE,FL,-82.4434916,28.53883382
BAYFRONT HEALTH DADE CITY,DADE CITY,FL,-82.20072008,28.34796286
SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,DAYTONA BEACH,FL,-81.10741884,29.24256233
DELRAY MEDICAL CENTER,DELRAY BEACH,FL,-80.12778775,26.43719284
PARK ROYAL HOSPITAL,FORT MYERS,FL,-81.90956898,26.51043166
PROMISE HOSPITAL OF FORT MYERS,FORT MYERS,FL,-81.80295058,26.6304105
LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,HIALEAH,FL,-80.31226968,25.86854243
LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,HOLLYWOOD,FL,-80.18022513,26.02055141
UF HEALTH JACKSONVILLE,JACKSONVILLE,FL,-81.66427482,30.34850524
POINCIANA MEDICAL CENTER,KISSIMMEE,FL,-81.47668786,28.14478076
LIFESTREAM BEHAVIORAL CENTER,LEESBURG,FL,-81.89548304,28.83690409
UNIVERSITY OF MIAMI HOSPITAL AND CLINICS,MIAMI,FL,-80.21456003,25.78879706
MERCY HOSPITAL,MIAMI,FL,-80.21435329,25.74015862
ST. VINCENT'S MEDICAL CENTER CLAY COUNTY,MIDDLEBURG,FL,-81.83268869,30.10876243
NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,NAPLES,FL,-81.78874501,26.2743089
PHYSICIANS REGIONAL - COLLIER BOULEVARD,NAPLES,FL,-81.68488477,26.10553542
PHYSICIANS REGIONAL - PINE RIDGE,NAPLES,FL,-81.73268379,26.21395287
HEALTHSOUTH REHABILITATION HOSPITAL OF OCALA,OCALA,FL,-82.16233494,29.16587554
ASPIRE HEALTH PARTNERS INC,ORLANDO,FL,-81.43424488,28.56763289
BAYFRONT HEALTH PORT CHARLOTTE,PORT CHARLOTTE,FL,-82.09569026,26.98892519
TRADITION MEDICAL CENTER,PORT SAINT LUCIE,FL,-80.42606953,27.26124677
ST. JOSEPH'S HOSPITAL SOUTH,RIVERVIEW,FL,-82.34510464,27.78778121
HEALTHSOUTH REHABILITATION HOSPITAL AT MARTIN HEALTH,STUART,FL,-80.22245582,27.13343729
ST JOSEPH'S HOSPITAL,TAMPA,FL,-82.49185148,27.98214009
FLORIDA HOSPITAL WESLEY CHAPEL,WESLEY CHAPEL,FL,-82.35114261,28.19562413
NORTH TAMPA BEHAVIORAL HEALTH,WESLEY CHAPEL,FL,-82.32381142,28.20036654
WINTER HAVEN WOMEN'S HOSPITAL,WINTER HAVEN,FL,-81.72617786,28.00897569
ARNOLD PALMER HOSPITAL FOR CHILDREN,ORLANDO,FL,-81.37927042,28.52361864
CENTRAL FLORIDA BEHAVIORAL HOSPITAL,ORLANDO,FL,-81.46959339,28.40911405
DR P PHILLIPS HOSPITAL,ORLANDO,FL,-81.47942213,28.42906155
FLORIDA HOSPITAL ORLANDO,ORLANDO,FL,-81.36999643,28.57441435
FLORIDA HOSPITAL APOPKA,APOPKA,FL,-81.50807586,28.68089176
FLORIDA HOSPITAL EAST ORLANDO,ORLANDO,FL,-81.28154012,28.53998025
HEALTH CENTRAL,OCOEE,FL,-81.52765993,28.54966242
LA AMISTAD RESIDENTIAL TREATMENT CENTER,MAITLAND,FL,-81.36476076,28.61333605
SELECT SPECIALTY HOSPITAL - ORLANDO NORTH,ORLANDO,FL,-81.3704418,28.57229673
SELECT SPECIALTY HOSPITAL - ORLANDO SOUTH,ORLANDO,FL,-81.37017523,28.4773875
UNIVERSITY BEHAVIORAL CENTER,ORLANDO,FL,-81.19230456,28.58180549
WINTER PARK MEMORIAL HOSPITAL,WINTER PARK,FL,-81.32691114,28.59864479
FLORIDA HOSPITAL CELEBRATION HEALTH,CELEBRATION,FL,-81.54085293,28.32812848
FLORIDA HOSPITAL KISSIMMEE,KISSIMMEE,FL,-81.4059707,28.31613504
OSCEOLA REGIONAL MEDICAL CENTER,KISSIMMEE,FL,-81.40919031,28.29968039
ST CLOUD REGIONAL MEDICAL CENTER,SAINT CLOUD,FL,-81.30280672,28.24362232
BETHESDA MEMORIAL HOSPITAL,BOYNTON BEACH,FL,-80.07056397,26.50505723
GOOD SAMARITAN MEDICAL CENTER,WEST PALM BEACH,FL,-80.05188127,26.72546173
JFK MEDICAL CENTER,ATLANTIS,FL,-80.0911683,26.59858615
WEST PALM HOSPITAL,WEST PALM BEACH,FL,-80.08787269,26.76132359
KINDRED HOSPITAL PALM BEACHES,RIVIERA BEACH,FL,-80.11045934,26.78297895
LAKESIDE MEDICAL CENTER,BELLE GLADE,FL,-80.67111188,26.72427155
PALM BEACH GARDENS MEDICAL CENTER,PALM BEACH GARDENS,FL,-80.08656992,26.8296139
PALMS WEST HOSPITAL,LOXAHATCHEE,FL,-80.25290531,26.68356565
SELECT SPECIALTY HOSPITAL - PALM BEACH,LAKE WORTH,FL,-80.09145003,26.60904408
ST MARY'S MEDICAL CENTER,WEST PALM BEACH,FL,-80.06246203,26.75587114
WELLINGTON REGIONAL MEDICAL CENTER,WELLINGTON,FL,-80.20506363,26.65166218
PUTNAM COMMUNITY MEDICAL CENTER,PALATKA,FL,-81.69241585,29.64236171
FLORIDA HOSPITAL WATERMAN,TAVARES,FL,-81.71179371,28.82367264
SOUTH LAKE HOSPITAL,CLERMONT,FL,-81.72177659,28.55237366
HEALTHSOUTH TREASURE COAST REHABILITATION,VERO BEACH,FL,-80.40030947,27.66137346
INDIAN RIVER MEDICAL CENTER,VERO BEACH,FL,-80.39516331,27.65842311
SEBASTIAN RIVER MEDICAL CENTER,SEBASTIAN,FL,-80.48878681,27.84369104
SACRED HEART HOSPITAL ON THE GULF,PORT SAINT JOE,FL,-85.28789702,29.77902367
ALL CHILDREN'S HOSPITAL,SAINT PETERSBURG,FL,-82.64075371,27.76463752
FLORIDA HOSPITAL NORTH PINELLAS,TARPON SPRINGS,FL,-82.75778618,28.13293382
HEALTHSOUTH REHABILITATION HOSPITAL,LARGO,FL,-82.79701525,27.92541296
KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,SAINT PETERSBURG,FL,-82.63999386,27.74074599
LARGO MEDICAL CENTER,LARGO,FL,-82.80364866,27.91414749
LARGO MEDICAL CENTER - INDIAN ROCKS,LARGO,FL,-82.82486655,27.89871237
MEASE COUNTRYSIDE HOSPITAL,SAFETY HARBOR,FL,-82.70798517,28.03874698
MEASE DUNEDIN HOSPITAL,DUNEDIN,FL,-82.78322148,28.01354532
MORTON PLANT HOSPITAL,CLEARWATER,FL,-82.80369684,27.95281675
NORTHSIDE HOSPITAL,SAINT PETERSBURG,FL,-82.70211199,27.8255596
ST ANTHONYS HOSPITAL,SAINT PETERSBURG,FL,-82.65052972,27.77861662
ST PETERSBURG GENERAL HOSPITAL,SAINT PETERSBURG,FL,-82.72753874,27.80543921
WINDMOOR HEALTHCARE OF CLEARWATER,CLEARWATER,FL,-82.71084573,27.87475483
FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,SEBRING,FL,-81.50920998,27.53975127
FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER AT LAKE PLACID,LAKE PLACID,FL,-81.36973013,27.32004286
HIGHLANDS REGIONAL MEDICAL CENTER,SEBRING,FL,-81.43296058,27.46558924
FLORIDA HOSPITAL CARROLLWOOD,TAMPA,FL,-82.50400725,28.01323773
H LEE MOFFITT CANCER CTR & RESEARCH INST,TAMPA,FL,-82.42130803,28.06409872
KINDRED HOSPITAL-BAY AREA-TAMPA,TAMPA,FL,-82.51905979,27.89806909
KINDRED HOSPITAL-CENTRAL TAMPA,TAMPA,FL,-82.4816085,27.98914074
SHRINERS HOSPITALS FOR CHILDREN - TAMPA,TAMPA,FL,-82.42284161,28.06156052
SOUTH BAY HOSPITAL,SUN CITY CENTER,FL,-82.36539141,27.71355113
SOUTH FLORIDA BAPTIST HOSPITAL,PLANT CITY,FL,-82.13892936,28.01567885
ST JOSEPH'S HOSPITAL BEHAVIORAL HEALTH CENTER,TAMPA,FL,-82.48981847,27.99167998
ST JOSEPH'S HOSPITAL NORTH,LUTZ,FL,-82.50967559,28.12958012
TAMPA GENERAL HOSPITAL,TAMPA,FL,-82.45915532,27.9379627
HENDRY REGIONAL MEDICAL CENTER,CLEWISTON,FL,-80.94126555,26.7526814
HEALTHSOUTH REHABILITATION HOSPITAL OF SPRING HILL,BROOKSVILLE,FL,-82.51696045,28.53226363
SPRINGBROOK HOSPITAL,BROOKSVILLE,FL,-82.48420867,28.53293554
LAKE BUTLER HOSPITAL HAND SURGERY CENTER,LAKE BUTLER,FL,-82.32690971,30.02271425
WILLOUGH AT NAPLES HOSPITAL,NAPLES,FL,-81.73630976,26.09602851
DOCTORS MEMORIAL HOSPITAL,PERRY,FL,-83.59332214,30.12012164
BAYFRONT HEALTH SPRING HILL,SPRING HILL,FL,-82.54037495,28.43748721
TAMPA COMMUNITY HOSPITAL,TAMPA,FL,-82.57417475,28.00238457
DESOTO MEMORIAL HOSPITAL,ARCADIA,FL,-81.8510234,27.22740477
COMPLEX CARE HOSPITAL AT RIDGELAKE,SARASOTA,FL,-82.44633807,27.30184858
DOCTORS HOSPITAL OF SARASOTA,SARASOTA,FL,-82.45335061,27.30195763
ENGLEWOOD COMMUNITY HOSPITAL,ENGLEWOOD,FL,-82.32660647,26.95020845
HEALTHSOUTH REHABILITATION HOSPITAL OF SARASOTA,SARASOTA,FL,-82.44264592,27.3009395
SARASOTA MEMORIAL HOSPITAL,SARASOTA,FL,-82.53108234,27.31785078
VENICE REGIONAL MEDICAL CENTER,VENICE,FL,-82.44508918,27.09116416
CENTRAL FLORIDA REGIONAL HOSPITAL,SANFORD,FL,-81.28363207,28.81453617
FLORIDA HOSPITAL ALTAMONTE,ALTAMONTE SPRINGS,FL,-81.37015839,28.66537948
SOUTH SEMINOLE HOSPITAL,LONGWOOD,FL,-81.35291167,28.69920658
PORT ST LUCIE HOSPITAL,PORT SAINT LUCIE,FL,-80.27111147,27.29753006
ST LUCIE MEDICAL CENTER,PORT SAINT LUCIE,FL,-80.29429603,27.288428
"VILLAGES REGIONAL HOSPITAL, THE",THE VILLAGES,FL,-81.95833535,28.95015878
CAPE CORAL HOSPITAL,CAPE CORAL,FL,-81.9420225,26.63920518
GULF COAST MEDICAL CENTER LEE MEMORIAL H,FORT MYERS,FL,-81.85000779,26.54364602
HEALTHPARK MEDICAL CENTER,FORT MYERS,FL,-81.91304827,26.50728
LEHIGH REGIONAL MEDICAL CENTER,LEHIGH ACRES,FL,-81.65947633,26.61573463
FLAGLER HOSPITAL,SAINT AUGUSTINE,FL,-81.31709583,29.86302203
FLORIDA HOSPITAL DELAND,DELAND,FL,-81.31734404,29.04365274
FLORIDA HOSPITAL FISH MEMORIAL,ORANGE CITY,FL,-81.28516232,28.91437125
FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,DAYTONA BEACH,FL,-81.10765678,29.2431096
FLORIDA HOSPITAL OCEANSIDE,ORMOND BEACH,FL,-81.03686657,29.28463668
REGIONAL GENERAL HOSPITAL WILLISTON,WILLISTON,FL,-82.45498687,29.38403039
HALIFAX HEALTH MEDICAL CENTER,DAYTONA BEACH,FL,-81.05482789,29.20238495
HALIFAX HEALTH MEDICAL CENTER- PORT ORANGE,PORT ORANGE,FL,-81.00857384,29.12621151
HALIFAX PSYCHIATRIC CENTER-NORTH,DAYTONA BEACH,FL,-81.06859327,29.21401967
FLORIDA HOSPITAL AT CONNERTON LONG TERM,LAND O LAKES,FL,-82.48991382,28.29527309
FLORIDA HOSPITAL ZEPHYRHILLS,ZEPHYRHILLS,FL,-82.18531322,28.26150147
MEDICAL CENTER OF TRINITY WEST PASCO CAM,NEW PORT RICHEY,FL,-82.72076616,28.23570153
MORTON PLANT NORTH BAY HOSPITAL,NEW PORT RICHEY,FL,-82.71489046,28.25406289
REGIONAL MEDICAL CENTER BAYONET POINT,HUDSON,FL,-82.68825592,28.36196049
HEART OF FLORIDA REGIONAL MEDICAL CENTER,DAVENPORT,FL,-81.64141275,28.18143194
LAKE WALES MEDICAL CENTER,LAKE WALES,FL,-81.56527627,27.89619993
LAKELAND REGIONAL MEDICAL CENTER,LAKELAND,FL,-81.95407633,28.06038195
WINTER HAVEN HOSPITAL,WINTER HAVEN,FL,-81.72561169,28.02848334
GEORGE E WEEMS MEMORIAL HOSPITAL,APALACHICOLA,FL,-84.99259476,29.72453421
FLORIDA HOSPITAL FLAGLER,PALM COAST,FL,-81.18904651,29.47896072
CAPE CANAVERAL HOSPITAL,COCOA BEACH,FL,-80.62298517,28.3601248
CIRCLES OF CARE,MELBOURNE,FL,-80.61591569,28.08992059
DEVEREUX HOSPITAL AND CHILDREN'S CENTER OF FLORIDA,VIERA,FL,-80.70822143,28.23414138
HEALTHSOUTH SEA PINES REHABILITATION HOSPITAL,MELBOURNE,FL,-80.62011454,28.05553195
KINDRED HOSPITAL MELBOURNE,MELBOURNE,FL,-80.63500041,28.09188139
PALM BAY HOSPITAL,PALM BAY,FL,-80.61094885,27.99942824
VIERA HOSPITAL,MELBOURNE,FL,-80.72933205,28.22796788
WUESTHOFF MEDICAL CENTER-MELBOURNE,MELBOURNE,FL,-80.67482367,28.10931987
WUESTHOFF MEDICAL CENTER-ROCKLEDGE,ROCKLEDGE,FL,-80.72282544,28.3349938
NORTH FLORIDA REGIONAL MEDICAL CENTER,GAINESVILLE,FL,-82.41216616,29.66061304
SELECT SPECIALTY HOSPITAL GAINESVILLE,GAINESVILLE,FL,-82.36395058,29.63213345
KINDRED HOSPITAL-NORTH FLORIDA,GREEN COVE SPRINGS,FL,-81.68207821,29.98784521
BROWARD HEALTH CORAL SPRINGS,CORAL SPRINGS,FL,-80.25565622,26.26875278
BROWARD HEALTH IMPERIAL POINT,FORT LAUDERDALE,FL,-80.1108702,26.20705176
BROWARD HEALTH NORTH,POMPANO BEACH,FL,-80.12096378,26.27700374
FORT LAUDERDALE HOSPITAL,FORT LAUDERDALE,FL,-80.12677373,26.11961846
HEALTHSOUTH SUNRISE REHABILITATION HOSPITAL,SUNRISE,FL,-80.28509913,26.17807217
HOLY CROSS HOSPITAL,FORT LAUDERDALE,FL,-80.1199379,26.18646107
KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,FORT LAUDERDALE,FL,-80.12755006,26.11908665
KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,HOLLYWOOD,FL,-80.14425525,26.00979908
MEMORIAL HOSPITAL MIRAMAR,MIRAMAR,FL,-80.37275118,25.99086815
MEMORIAL HOSPITAL PEMBROKE,PEMBROKE PINES,FL,-80.24558482,26.0297931
MEMORIAL HOSPITAL WEST,PEMBROKE PINES,FL,-80.31080036,26.01301541
MEMORIAL REGIONAL HOSPITAL,HOLLYWOOD,FL,-80.18002199,26.01894181
DEPOO HOSPITAL,KEY WEST,FL,-81.767407,24.5641986
MEMORIAL REGIONAL HOSPITAL SOUTH,HOLLYWOOD,FL,-80.17991035,26.00219657
NORTHWEST MEDICAL CENTER,MARGATE,FL,-80.20288603,26.26297481
PLANTATION GENERAL HOSPITAL,PLANTATION,FL,-80.20526766,26.12640945
SOUTH FLORIDA STATE HOSPITAL,PEMBROKE PINES,FL,-80.24980235,26.00143435
ST ANTHONY'S REHABILITATION HOSPITAL,LAUDERDALE LAKES,FL,-80.19348045,26.16361829
UNIVERSITY HOSPITAL AND MEDICAL CENTER,TAMARAC,FL,-80.2541543,26.21215033
FAWCETT MEMORIAL HOSPITAL,PORT CHARLOTTE,FL,-82.09806929,26.98841831
CITRUS MEMORIAL HOSPITAL,INVERNESS,FL,-82.33579571,28.83403439
SEVEN RIVERS REGIONAL MEDICAL CENTER,CRYSTAL RIVER,FL,-82.62450274,28.95195805
LOWER KEYS MEDICAL CENTER,KEY WEST,FL,-81.74258028,24.58082495
MARINERS HOSPITAL,TAVERNIER,FL,-80.52230508,25.00615654
AVENTURA HOSPITAL AND MEDICAL CENTER,AVENTURA,FL,-80.14539622,25.97020318
CORAL GABLES HOSPITAL,CORAL GABLES,FL,-80.25482423,25.74375681
DOCTORS HOSPITAL,CORAL GABLES,FL,-80.27423108,25.7241031
HEALTHSOUTH REHABILITATION HOSPITAL OF MIAMI,MIAMI,FL,-80.34097893,25.57484987
HIALEAH HOSPITAL,HIALEAH,FL,-80.26896162,25.84556182
JACKSON MEMORIAL HOSPITAL,MIAMI,FL,-80.21348775,25.79234739
JACKSON NORTH MEDICAL CENTER,NORTH MIAMI BEACH,FL,-80.20368564,25.93041079
JACKSON SOUTH COMMUNITY HOSPITAL,MIAMI,FL,-80.34469732,25.62974475
KENDALL REGIONAL MEDICAL CENTER,MIAMI,FL,-80.3860673,25.73097011
KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,CORAL GABLES,FL,-80.27894771,25.76371679
LARKIN COMMUNITY HOSPITAL,SOUTH MIAMI,FL,-80.29323474,25.70560155
MOUNT SINAI MEDICAL CENTER,MIAMI BEACH,FL,-80.13968156,25.81321909
NORTH SHORE MEDICAL CENTER,MIAMI,FL,-80.21470411,25.85978595
PALMETTO GENERAL HOSPITAL,HIALEAH,FL,-80.32636097,25.88576689
NICKLAUS CHILDREN'S HOSPITAL,MIAMI,FL,-80.29429675,25.74145624
SELECT SPECIALTY HOSPITAL-MIAMI,MIAMI,FL,-80.21063654,25.77684554
SOUTH FLORIDA EVALUATION AND TREATMENT CENTER,FLORIDA CITY,FL,-80.49142975,25.41940645
SOUTHERN WINDS HOSPITAL,HIALEAH,FL,-80.32153405,25.86033701
ST CATHERINE'S WEST REHABILITATION HOSPITAL,HIALEAH GARDENS,FL,-80.34297323,25.88375552
WEST GABLES REHABILITATION HOSPITAL,MIAMI,FL,-80.31671736,25.74698256
WEST KENDALL BAPTIST HOSPITAL,MIAMI,FL,-80.45595576,25.67816577
WESTCHESTER GENERAL HOSPITAL,MIAMI,FL,-80.31745585,25.74750936
MARTIN MEMORIAL MEDICAL CENTER,STUART,FL,-80.24281336,27.19999866
SOUTH MIAMI HOSPITAL,MIAMI,FL,-80.29427318,25.70210777
THE CENTERS INC,OCALA,FL,-82.21902089,29.13106583
MUNROE REGIONAL MEDICAL CENTER,OCALA,FL,-82.13899482,29.17490439
OCALA REGIONAL MEDICAL CENTER,OCALA,FL,-82.13679178,29.17539642
VINES HOSPITAL,OCALA,FL,-82.17052888,29.15555426
WEST MARION COMMUNITY HOSPITAL,OCALA,FL,-82.20008112,29.14110103
LAKEWOOD RANCH MEDICAL CENTER,BRADENTON,FL,-82.43539617,27.39059781
MANATEE MEMORIAL HOSPITAL,BRADENTON,FL,-82.56199765,27.49701192
GULF COAST TREATMENT CENTER,FORT WALTON BEACH,FL,-86.63592529,30.45559414
NORTH OKALOOSA MEDICAL CENTER,CRESTVIEW,FL,-86.56252529,30.73535463
REHABILITATION INSTITUTE OF NORTHWEST FLORIDA,DESTIN,FL,-86.47191119,30.39412199
TWIN CITIES HOSPITAL,NICEVILLE,FL,-86.49547732,30.5335891
NORTHWEST FLORIDA COMMUNITY HOSPITAL,CHIPLEY,FL,-85.54286154,30.76549207
SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,LAKE CITY,FL,-82.63275612,30.19313357
GULF BREEZE HOSPITAL,GULF BREEZE,FL,-87.15705465,30.36048195
JAY HOSPITAL,JAY,FL,-87.15126923,30.94984954
SANTA ROSA MEDICAL CENTER,MILTON,FL,-87.06709506,30.63421869
WEST FLORIDA COMMUNITY CARE CENTER,MILTON,FL,-87.04253328,30.63437537
MADISON COUNTY MEMORIAL HOSPITAL,MADISON,FL,-83.41149706,30.47051409
CAPITAL REGIONAL MEDICAL CENTER,TALLAHASSEE,FL,-84.23154534,30.47571346
EASTSIDE PSYCHIATRIC HOSPITAL,TALLAHASSEE,FL,-84.2393447,30.48751105
SELECT SPECIALTY HOSPITAL - TALLAHASSEE,TALLAHASSEE,FL,-84.25292914,30.46168856
TALLAHASSEE MEMORIAL HOSPITAL,TALLAHASSEE,FL,-84.26140729,30.45688093
BAPTIST HOSPITAL,PENSACOLA,FL,-87.2304209,30.4294179
SELECT SPECIALTY HOSPITAL PENSACOLA,PENSACOLA,FL,-87.21568647,30.47865909
WEST FLORIDA HOSPITAL,PENSACOLA,FL,-87.21789514,30.51568064
BAPTIST MEDICAL CENTER - BEACHES,JACKSONVILLE BEACH,FL,-81.39831629,30.27337357
BAPTIST MEDICAL CENTER JACKSONVILLE,JACKSONVILLE,FL,-81.6647074,30.31565115
BROOKS REHABILITATION HOSPITAL,JACKSONVILLE,FL,-81.60117475,30.29021374
MAYO CLINIC,JACKSONVILLE,FL,-81.44108268,30.26391313
RIVER POINT BEHAVIORAL HEALTH,JACKSONVILLE,FL,-81.59698554,30.29074697
SACRED HEART HOSPITAL,PENSACOLA,FL,-87.2123376,30.47540569
SAINT VINCENT'S MEDICAL CENTER RIVERSIDE,JACKSONVILLE,FL,-81.69061053,30.30752863
SPECIALTY HOSPITAL JACKSONVILLE,JACKSONVILLE,FL,-81.61546189,30.2716244
ST VINCENT'S MEDICAL CENTER SOUTHSIDE,JACKSONVILLE,FL,-81.58236885,30.25337778
WEKIVA SPRINGS,JACKSONVILLE,FL,-81.59553995,30.25782212
CAPITAL REGIONAL MEDICAL CENTER - GADSDEN MEMORIAL CAMPUS,QUINCY,FL,-84.54866986,30.56888324
BAY MEDICAL CENTER SACRED HEART,PANAMA CITY,FL,-85.64753238,30.15973183
EMERALD COAST BEHAVIORAL HOSPITAL,PANAMA CITY,FL,-85.65778238,30.18378175
GULF COAST MEDICAL CENTER,PANAMA CITY,FL,-85.6651762,30.18791588
HEALTHSOUTH EMERALD COAST REHABILITATION,PANAMA CITY,FL,-85.66917499,30.18188992
ED FRASER MEMORIAL HOSPITAL,MACCLENNY,FL,-82.11925871,30.28599598
NORTHEAST FLORIDA STATE HOSPITAL,MACCLENNY,FL,-82.13398153,30.23740947
HEALTHMARK REGIONAL MEDICAL CENTER,DEFUNIAK SPRINGS,FL,-86.11795042,30.65971622
CALHOUN-LIBERTY HOSPITAL,BLOUNTSTOWN,FL,-85.05010386,30.45862283
PROMISE HOSPITAL OF SAN DIEGO,SAN DIEGO,CA,-117.0766322,32.74944563
SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,SAN DIEGO,CA,-117.2020656,32.75367809
"UCSD-LA JOLLA, JOHN M & SALLY B. THORNTON HOSPITAL",LA JOLLA,CA,-117.2255989,32.87802331
LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,SAN FRANCISCO,CA,-122.4258734,37.77436408
LANGLEY PORTER PSYCHIATRIC INSTITUTE,SAN FRANCISCO,CA,-122.4568506,37.76347235
LAKEWOOD HOSPITAL,LAKEWOOD,OH,-81.79660558,41.48419071
UCSF MEDICAL CENTER,SAN FRANCISCO,CA,-122.4578772,37.76307685
UCSF MEDICAL CENTER AT MOUNT ZION,SAN FRANCISCO,CA,-122.4391472,37.78491971
SOUTH POINTE HOSPITAL,WARRENSVILLE HEIGHTS,OH,-81.53773649,41.44790385
SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,SAN LUIS OBISPO,CA,-120.6467907,35.27566032
TWIN CITIES COMMUNITY HOSPITAL,TEMPLETON,CA,-120.7195884,35.55523789
